date,T10_yield_logdiff,DXY_logdiff,Oil_WTI_diff,SP500_logdiff,T10_yield_logdiff_lag1,T10_yield_logdiff_lag2,T10_yield_logdiff_lag3,T10_yield_logdiff_lag4,T10_yield_logdiff_lag5,TED_Spread_logdiff_lag5,T10_yield_logdiff_rollmean20,T10_yield_logdiff_rollstd20,T10_yield_logdiff_rollmean60,T10_yield_logdiff_rollstd60,VIX_logdiff_rollmean20,TED_Spread_logdiff_rollstd20,T10_yield_logdiff_lag1_rollmean20,T10_yield_logdiff_lag2_rollmean20,T10_yield_logdiff_lag3_rollmean20,TED_Spread_logdiff_lag2_rollstd60,VIX_x_SP500_lag1
2006-06-19,0.0019474202843954,0.0023457821283692,-0.5400000000000063,-0.0091586074677323,0.0058651194523982,0.0098522964430116,0.015968403178731,-0.00401606965489,0.0020060187268657,-0.0935260580108235,0.0008832418089902,0.007834067761606,0.0014560861906457,0.0083586128973724,0.0018568257659469,0.0691963912323013,0.0004897198796143,-0.0005848019881595,-0.0004926148221505,0.0580339365637417,-0.0001218524857977
2006-06-20,0.0019436352085711,-0.0013454000809174,0.0900000000000034,-8.071577966006771e-06,0.0019474202843954,0.0058651194523982,0.0098522964430116,0.015968403178731,-0.00401606965489,0.0935260580108235,0.0010795316296183,0.0078076313614063,0.0015239034326605,0.008345558932097,-0.0029942103751595,0.0696697603783087,0.0008832418089902,0.0004897198796143,-0.0005848019881595,0.057747517242618,0.0006051338705252
2006-06-21,0.0019398648178265,-0.0046293449806738,0.769999999999996,0.009693820144399,0.0019436352085711,0.0019474202843954,0.0058651194523982,0.0098522964430116,0.015968403178731,0.0176995770994007,0.0008797880945189,0.0077275728497639,0.0014501896164938,0.008321593299636,-0.0081291680205874,0.0693481329810081,0.0010795316296183,0.0008832418089902,0.0004897198796143,0.0583144311133298,5.86644085874806e-07
2006-06-22,0.0077220460939102,0.0053754430186385,0.5500000000000114,-0.0052846433977933,0.0019398648178265,0.0019436352085711,0.0019474202843954,0.0058651194523982,0.0098522964430116,0.1764564373415567,0.0016619320737866,0.0075801778585042,0.0017916592317762,0.008146874532836,-0.0044554126706607,0.0690965253706581,0.0008797880945189,0.0010795316296183,0.0008832418089902,0.0584929732504005,0.0002222884184154
2006-06-23,0.00575265248945,0.0033852708705941,-0.1200000000000045,-0.0008834791118985,0.0077220460939102,0.0019398648178265,0.0019436352085711,0.0019474202843954,0.0058651194523982,-0.0298529631496811,0.0015535230236869,0.0075010452853511,0.0017808128226803,0.0081410616775016,0.0012424978311711,0.0703378435279412,0.0016619320737866,0.0008797880945189,0.0010795316296183,0.0578995155750876,-3.326813706212158e-06
2006-06-26,0.0038167985267008,-0.0005855572770876,1.1299999999999957,0.00485765502067,0.00575265248945,0.0077220460939102,0.0019398648178265,0.0019436352085711,0.0019474202843954,-0.0787808778531143,0.0018430796652078,0.0074694032199857,0.0015282944196784,0.0078278722734601,0.0045546864712694,0.0742126397535347,0.0015535230236869,0.0016619320737866,0.0008797880945189,0.0578684554341605,1.5140920250253696e-05
2006-06-27,-0.0076482208382568,-0.0014543083923923,0.4200000000000017,-0.0091255271286003,0.0038167985267008,0.00575265248945,0.0077220460939102,0.0019398648178265,0.0019436352085711,0.0480092191863606,0.0011651012601422,0.0076927463935586,0.00133137952746,0.0079085668410868,-0.0064550430294522,0.0742126397535347,0.0018430796652078,0.0015535230236869,0.0016619320737866,0.0577080240214903,0.0002367095964901
2006-06-28,0.0076482208382568,0.0017420993172914,0.1000000000000085,0.0054724496476818,-0.0076482208382568,0.0038167985267008,0.00575265248945,0.0077220460939102,0.0019398648178265,0.0307716586667536,0.0012536818776057,0.0077597619436405,0.0012864939781854,0.0078640808662812,-0.0020170280680241,0.075118108294492,0.0011651012601422,0.0018430796652078,0.0015535230236869,0.0588997401369798,0.0003458986029332
2006-06-29,-0.0057306747089851,-0.0017743517246335,1.3499999999999943,0.0213357691851641,0.0076482208382568,-0.0076482208382568,0.0038167985267008,0.00575265248945,0.0077220460939102,0.0150378773645405,0.0010648998839467,0.0078868204659373,0.0011909827330357,0.0079146084093892,-0.0054136309129948,0.071172324898805,0.0012536818776057,0.0011651012601422,0.0018430796652078,0.0578609229424053,-0.0010513803633881
2006-06-30,-0.0135006872189025,-0.009799328000895,0.4399999999999977,-0.0020998596049777,-0.0057306747089851,0.0076482208382568,-0.0076482208382568,0.0038167985267008,0.00575265248945,-0.0458095360312942,0.0014779401120772,0.0067649908809262,0.0008975249135098,0.0081282065709495,-0.0045286407751723,0.0713111558143646,0.0010648998839467,0.0012536818776057,0.0011651012601422,0.0582296177020805,8.171503357167296e-05
2006-07-05,0.0154145634011868,0.0006074595608058,1.2600000000000051,0.0005588762630415,-0.0135006872189025,-0.0057306747089851,0.0076482208382568,-0.0076482208382568,0.0038167985267008,-0.0984400728132526,0.0020490672186596,0.0074371827998173,0.0011886223497055,0.0083310339340376,-0.0081347796168602,0.0643191704830095,0.0014779401120772,0.0010648998839467,0.0012536818776057,0.0581599027670905,-0.0001651125446267
2006-07-06,-0.0076775808990343,-0.001730755957733,-0.2000000000000028,0.0024911088267076,0.0154145634011868,-0.0135006872189025,-0.0057306747089851,0.0076482208382568,-0.0076482208382568,0.0,0.0017648891040511,0.0077036152434271,0.0011636496074876,0.0083557029673454,-0.0119638224860713,0.0645844899499338,0.0020490672186596,0.0014779401120772,0.0010648998839467,0.0576572987786944,-2.010563082441743e-05
2006-07-07,-0.0096806177107235,-0.0039532684285576,-1.2399999999999949,-0.0067728336209347,-0.0076775808990343,0.0154145634011868,-0.0135006872189025,-0.0057306747089851,0.0076482208382568,0.0666913744986723,0.0011811572881717,0.0081165858061298,0.0007969645725082,0.0083405322850578,-0.0121143142014584,0.0651858114095254,0.0017648891040511,0.0020490672186596,0.0014779401120772,0.0576572987786944,5.7725597033397e-05
2006-07-10,-0.0019474202843954,0.0023552611610817,-0.2600000000000051,0.0014687073896704,-0.0096806177107235,-0.0076775808990343,0.0154145634011868,-0.0135006872189025,-0.0057306747089851,0.0160003413464411,0.0012833873374288,0.0080606828083354,0.000528096984569,0.0081597075297368,-0.0134572346447067,0.0678312873316047,0.0011811572881717,0.0017648891040511,0.0020490672186596,0.0578841690603609,-2.41973591465122e-05
2006-07-11,-0.0058651194523982,0.0023639817425671,0.5499999999999972,0.0040083115136386,-0.0019474202843954,-0.0096806177107235,-0.0076775808990343,0.0154145634011868,-0.0135006872189025,-0.0322608622182214,0.0011905324346859,0.0081351972177425,0.0004303449936957,0.0082011675420993,-0.0160677643779184,0.0679307517797652,0.0012833873374288,0.0011811572881717,0.0017648891040511,0.0580801194548567,-9.520729476637752e-05
2006-07-12,0.0,0.0031209774160805,0.9399999999999976,-0.0109285276046682,-0.0058651194523982,-0.0019474202843954,-0.0096806177107235,-0.0076775808990343,0.0154145634011868,0.0,0.0010902314983426,0.0081369798667578,0.0005650258612613,0.0081250253502875,-0.0184578551560125,0.0643491773302219,0.0011905324346859,0.0012833873374288,0.0011811572881717,0.059205683047025,0.0003920038203815
2006-07-13,-0.0039292781398894,0.0003866479648939,1.710000000000008,-0.0130515481927453,0.0,-0.0058651194523982,-0.0019474202843954,-0.0096806177107235,-0.0076775808990343,0.0480092191863606,0.0010945710740926,0.0081341359150023,0.0003313561758971,0.0080476615424949,-0.0145734579410513,0.0613875000584094,0.0010902314983426,0.0011905324346859,0.0012833873374288,0.0592304597244327,-0.002242290653868
2006-07-14,-0.0019704439872987,0.0012482275726766,0.0999999999999943,-0.0049063057756866,-0.0039292781398894,0.0,-0.0058651194523982,-0.0019474202843954,-0.0096806177107235,-0.0317486983145803,0.0001976287157911,0.0073598930861734,6.587623859706174e-05,0.0078508350068612,-0.0086522526211831,0.0618198856855079,0.0010945710740926,0.0010902314983426,0.0011905324346859,0.0592469531658901,-0.0001893673024819
2006-07-17,0.0,0.0039978188149243,-1.0999999999999943,-0.0013841973303625,-0.0019704439872987,-0.0039292781398894,0.0,-0.0058651194523982,-0.0019474202843954,-0.0840831172105415,-0.0002949861063594,0.0070006223764085,0.0002650817973277,0.0076907241184491,0.0079495350015629,0.0511491554404251,0.0001976287157911,0.0010945710740926,0.0010902314983426,0.0591751090391297,-0.000157807029699
