date,T10_yield_logdiff,VIX_logdiff,DXY_logdiff,Oil_WTI_diff,TED_Spread_logdiff,SP500_logdiff,T10_yield_logdiff_lag1,T10_yield_logdiff_lag2,T10_yield_logdiff_lag3,T10_yield_logdiff_lag4,T10_yield_logdiff_lag5,VIX_logdiff_lag1,VIX_logdiff_lag2,VIX_logdiff_lag3,VIX_logdiff_lag4,VIX_logdiff_lag5,DXY_logdiff_lag1,DXY_logdiff_lag2,DXY_logdiff_lag3,DXY_logdiff_lag4,DXY_logdiff_lag5,Oil_WTI_diff_lag1,Oil_WTI_diff_lag2,Oil_WTI_diff_lag3,Oil_WTI_diff_lag4,Oil_WTI_diff_lag5,TED_Spread_logdiff_lag1,TED_Spread_logdiff_lag2,TED_Spread_logdiff_lag3,TED_Spread_logdiff_lag4,TED_Spread_logdiff_lag5,SP500_logdiff_lag1,SP500_logdiff_lag2,SP500_logdiff_lag3,SP500_logdiff_lag4,SP500_logdiff_lag5
2006-01-26,0.0088692377407797,-0.0355909451027023,0.0013257705341516,0.2000000000000028,0.0,0.0072089075354897,0.0202481608299474,0.0091324835632724,-0.0022909517465556,-0.0022857152808559,0.0091743762760412,-0.033616610798985,-0.0455291553846941,-0.0442332549768256,0.1950394500812367,-0.0222873443034328,4.630296027752223e-05,-0.0003512449859162,-0.005252922556429,-0.0028437520882329,-0.0022164104136708,-1.230000000000004,-1.230000000000004,-0.0999999999999943,1.2999999999999972,1.0999999999999943,-0.0307716586667536,-0.0298529631496813,-0.0845573880280629,0.0273989741881145,0.0281708769666964,-0.0017222182116816,0.0024025484114442,0.0018452837666602,-0.0184963224099918,0.0055482532633197
2006-01-27,-0.0022099456508029,-0.0369045569354509,0.0016422005959544,2.010000000000005,0.0307716586667536,0.007734014372505,0.0088692377407797,0.0202481608299474,0.0091324835632724,-0.0022909517465556,-0.0022857152808559,-0.0355909451027023,-0.033616610798985,-0.0455291553846941,-0.0442332549768256,0.1950394500812367,0.0013257705341516,4.630296027752223e-05,-0.0003512449859162,-0.005252922556429,-0.0028437520882329,0.2000000000000028,-1.230000000000004,-1.230000000000004,-0.0999999999999943,1.2999999999999972,0.0,-0.0307716586667536,-0.0298529631496813,-0.0845573880280629,0.0273989741881145,0.0072089075354897,-0.0017222182116816,0.0024025484114442,0.0018452837666602,-0.0184963224099918
2006-01-30,0.0044150182091167,0.0344861760711689,0.0007132907634321,0.5499999999999972,-0.0953101798043249,0.0011444316179671,-0.0022099456508029,0.0088692377407797,0.0202481608299474,0.0091324835632724,-0.0022909517465556,-0.0369045569354509,-0.0355909451027023,-0.033616610798985,-0.0455291553846941,-0.0442332549768256,0.0016422005959544,0.0013257705341516,4.630296027752223e-05,-0.0003512449859162,-0.005252922556429,2.010000000000005,0.2000000000000028,-1.230000000000004,-1.230000000000004,-0.0999999999999943,0.0307716586667536,0.0,-0.0307716586667536,-0.0298529631496813,-0.0845573880280629,0.007734014372505,0.0072089075354897,-0.0017222182116816,0.0024025484114442,0.0018452837666602
2006-01-31,-0.0022050725583138,0.0442060925044955,-0.0028451578479815,-0.5,0.032789822822991,-0.0039839800993002,0.0044150182091167,-0.0022099456508029,0.0088692377407797,0.0202481608299474,0.0091324835632724,0.0344861760711689,-0.0369045569354509,-0.0355909451027023,-0.033616610798985,-0.0455291553846941,0.0007132907634321,0.0016422005959544,0.0013257705341516,4.630296027752223e-05,-0.0003512449859162,0.5499999999999972,2.010000000000005,0.2000000000000028,-1.230000000000004,-1.230000000000004,-0.0953101798043249,0.0307716586667536,0.0,-0.0307716586667536,-0.0298529631496813,0.0011444316179671,0.007734014372505,0.0072089075354897,-0.0017222182116816,0.0024025484114442
2006-02-01,0.0087912654111705,-0.0466303361160016,0.0018297439394681,-1.25,0.0317486983145802,0.0018575363851853,-0.0022050725583138,0.0044150182091167,-0.0022099456508029,0.0088692377407797,0.0202481608299474,0.0442060925044955,0.0344861760711689,-0.0369045569354509,-0.0355909451027023,-0.033616610798985,-0.0028451578479815,0.0007132907634321,0.0016422005959544,0.0013257705341516,4.630296027752223e-05,-0.5,0.5499999999999972,2.010000000000005,0.2000000000000028,-1.230000000000004,0.032789822822991,-0.0953101798043249,0.0307716586667536,0.0,-0.0307716586667536,-0.0039839800993002,0.0011444316179671,0.007734014372505,0.0072089075354897,-0.0017222182116816
2006-02-02,0.0,0.0680215260973193,0.0017893255086978,-1.9000000000000057,0.060624621816435,-0.0091020057755883,0.0087912654111705,-0.0022050725583138,0.0044150182091167,-0.0022099456508029,0.0088692377407797,-0.0466303361160016,0.0442060925044955,0.0344861760711689,-0.0369045569354509,-0.0355909451027023,0.0018297439394681,-0.0028451578479815,0.0007132907634321,0.0016422005959544,0.0013257705341516,-1.25,-0.5,0.5499999999999972,2.010000000000005,0.2000000000000028,0.0317486983145802,0.032789822822991,-0.0953101798043249,0.0307716586667536,0.0,0.0018575363851853,-0.0039839800993002,0.0011444316179671,0.007734014372505,0.0072089075354897
2006-02-03,-0.0065861928528567,-0.0206192872027353,0.0032654788968926,0.7000000000000028,0.0,-0.0053730194603627,0.0,0.0087912654111705,-0.0022050725583138,0.0044150182091167,-0.0022099456508029,0.0680215260973193,-0.0466303361160016,0.0442060925044955,0.0344861760711689,-0.0369045569354509,0.0017893255086978,0.0018297439394681,-0.0028451578479815,0.0007132907634321,0.0016422005959544,-1.9000000000000057,-1.25,-0.5,0.5499999999999972,2.010000000000005,0.060624621816435,0.0317486983145802,0.032789822822991,-0.0953101798043249,0.0307716586667536,-0.0091020057755883,0.0018575363851853,-0.0039839800993002,0.0011444316179671,0.007734014372505
2006-02-06,0.0022002209096025,0.0061538655743778,0.0001917553207997,-0.2999999999999971,0.0,0.0007828949730752,-0.0065861928528567,0.0,0.0087912654111705,-0.0022050725583138,0.0044150182091167,-0.0206192872027353,0.0680215260973193,-0.0466303361160016,0.0442060925044955,0.0344861760711689,0.0032654788968926,0.0017893255086978,0.0018297439394681,-0.0028451578479815,0.0007132907634321,0.7000000000000028,-1.9000000000000057,-1.25,-0.5,0.5499999999999972,0.0,0.060624621816435,0.0317486983145802,0.032789822822991,-0.0953101798043249,-0.0053730194603627,-0.0091020057755883,0.0018575363851853,-0.0039839800993002,0.0011444316179671
2006-02-07,0.0043859719432541,0.0413126716645457,0.0003863951032805,-2.1000000000000014,-0.0298529631496813,-0.008127666010111,0.0022002209096025,-0.0065861928528567,0.0,0.0087912654111705,-0.0022050725583138,0.0061538655743778,-0.0206192872027353,0.0680215260973193,-0.0466303361160016,0.0442060925044955,0.0001917553207997,0.0032654788968926,0.0017893255086978,0.0018297439394681,-0.0028451578479815,-0.2999999999999971,0.7000000000000028,-1.9000000000000057,-1.25,-0.5,0.0,0.0,0.060624621816435,0.0317486983145802,0.032789822822991,0.0007828949730752,-0.0053730194603627,-0.0091020057755883,0.0018575363851853,-0.0039839800993002
2006-02-08,-0.0021905813798186,-0.0575480495355074,0.0031096814813933,-0.5,-0.0307716586667536,0.0086255617332886,0.0043859719432541,0.0022002209096025,-0.0065861928528567,0.0,0.0087912654111705,0.0413126716645457,0.0061538655743778,-0.0206192872027353,0.0680215260973193,-0.0466303361160016,0.0003863951032805,0.0001917553207997,0.0032654788968926,0.0017893255086978,0.0018297439394681,-2.1000000000000014,-0.2999999999999971,0.7000000000000028,-1.9000000000000057,-1.25,-0.0298529631496813,0.0,0.0,0.060624621816435,0.0317486983145802,-0.008127666010111,0.0007828949730752,-0.0053730194603627,-0.0091020057755883,0.0018575363851853
2006-02-09,-0.0043956114730381,0.022351604888398,-0.0027523739396011,0.1499999999999985,0.0307716586667536,-0.0014785903687126,-0.0021905813798186,0.0043859719432541,0.0022002209096025,-0.0065861928528567,0.0,-0.0575480495355074,0.0413126716645457,0.0061538655743778,-0.0206192872027353,0.0680215260973193,0.0031096814813933,0.0003863951032805,0.0001917553207997,0.0032654788968926,0.0017893255086978,-0.5,-2.1000000000000014,-0.2999999999999971,0.7000000000000028,-1.9000000000000057,-0.0307716586667536,-0.0298529631496813,0.0,0.0,0.060624621816435,0.0086255617332886,-0.008127666010111,0.0007828949730752,-0.0053730194603627,-0.0091020057755883
2006-02-10,0.0109530120191971,-0.0192387619079079,0.0011000645888774,-0.6499999999999986,-0.0307716586667536,0.0025367478151654,-0.0043956114730381,-0.0021905813798186,0.0043859719432541,0.0022002209096025,-0.0065861928528567,0.022351604888398,-0.0575480495355074,0.0413126716645457,0.0061538655743778,-0.0206192872027353,-0.0027523739396011,0.0031096814813933,0.0003863951032805,0.0001917553207997,0.0032654788968926,0.1499999999999985,-0.5,-2.1000000000000014,-0.2999999999999971,0.7000000000000028,0.0307716586667536,-0.0307716586667536,-0.0298529631496813,0.0,0.0,-0.0014785903687126,0.0086255617332886,-0.008127666010111,0.0007828949730752,-0.0053730194603627
2006-02-13,-0.0021810259463601,0.0366173632382231,0.0007323726459844,-0.75,-0.0645385211375713,-0.0032650225045891,0.0109530120191971,-0.0043956114730381,-0.0021905813798186,0.0043859719432541,0.0022002209096025,-0.0192387619079079,0.022351604888398,-0.0575480495355074,0.0413126716645457,0.0061538655743778,0.0011000645888774,-0.0027523739396011,0.0031096814813933,0.0003863951032805,0.0001917553207997,-0.6499999999999986,0.1499999999999985,-0.5,-2.1000000000000014,-0.2999999999999971,-0.0307716586667536,0.0307716586667536,-0.0307716586667536,-0.0298529631496813,0.0,0.0025367478151654,-0.0014785903687126,0.0086255617332886,-0.008127666010111,0.0007828949730752
2006-02-14,0.0086957069675539,-0.0859904478555222,3.187343061039627e-05,-1.6499999999999986,0.0,0.0099828230439857,-0.0021810259463601,0.0109530120191971,-0.0043956114730381,-0.0021905813798186,0.0043859719432541,0.0366173632382231,-0.0192387619079079,0.022351604888398,-0.0575480495355074,0.0413126716645457,0.0007323726459844,0.0011000645888774,-0.0027523739396011,0.0031096814813933,0.0003863951032805,-0.75,-0.6499999999999986,0.1499999999999985,-0.5,-2.1000000000000014,-0.0645385211375713,-0.0307716586667536,0.0307716586667536,-0.0307716586667536,-0.0298529631496813,-0.0032650225045891,0.0025367478151654,-0.0014785903687126,0.0086255617332886,-0.008127666010111
2006-02-15,-0.0021668480850902,0.0048860032056259,0.0004998815126029,-2.0,0.032789822822991,0.0034982764518369,0.0086957069675539,-0.0021810259463601,0.0109530120191971,-0.0043956114730381,-0.0021905813798186,-0.0859904478555222,0.0366173632382231,-0.0192387619079079,0.022351604888398,-0.0575480495355074,3.187343061039627e-05,0.0007323726459844,0.0011000645888774,-0.0027523739396011,0.0031096814813933,-1.6499999999999986,-0.75,-0.6499999999999986,0.1499999999999985,-0.5,0.0,-0.0645385211375713,-0.0307716586667536,0.0307716586667536,-0.0307716586667536,0.0099828230439857,-0.0032650225045891,0.0025367478151654,-0.0014785903687126,0.0086255617332886
2006-02-16,-0.0043478329361035,-0.0698055493049416,0.0006906599958469,1.0,0.0625203569813339,0.0073014085390754,-0.0021668480850902,0.0086957069675539,-0.0021810259463601,0.0109530120191971,-0.0043956114730381,0.0048860032056259,-0.0859904478555222,0.0366173632382231,-0.0192387619079079,0.022351604888398,0.0004998815126029,3.187343061039627e-05,0.0007323726459844,0.0011000645888774,-0.0027523739396011,-2.0,-1.6499999999999986,-0.75,-0.6499999999999986,0.1499999999999985,0.032789822822991,0.0,-0.0645385211375713,-0.0307716586667536,0.0307716586667536,0.0034982764518369,0.0099828230439857,-0.0032650225045891,0.0025367478151654,-0.0014785903687126
2006-02-17,-0.0109530120191971,0.0451332452004717,-0.0017713949808344,1.1499999999999986,0.0298529631496813,-0.0016611026418837,-0.0043478329361035,-0.0021668480850902,0.0086957069675539,-0.0021810259463601,0.0109530120191971,-0.0698055493049416,0.0048860032056259,-0.0859904478555222,0.0366173632382231,-0.0192387619079079,0.0006906599958469,0.0004998815126029,3.187343061039627e-05,0.0007323726459844,0.0011000645888774,1.0,-2.0,-1.6499999999999986,-0.75,-0.6499999999999986,0.0625203569813339,0.032789822822991,0.0,-0.0645385211375713,-0.0307716586667536,0.0073014085390754,0.0034982764518369,0.0099828230439857,-0.0032650225045891,0.0025367478151654
2006-02-21,0.0065861928528567,0.0327629631246235,-0.0010549670678052,1.4500000000000028,-0.0923733201310152,-0.0032758929376539,-0.0109530120191971,-0.0043478329361035,-0.0021668480850902,0.0086957069675539,-0.0021810259463601,0.0451332452004717,-0.0698055493049416,0.0048860032056259,-0.0859904478555222,0.0366173632382231,-0.0017713949808344,0.0006906599958469,0.0004998815126029,3.187343061039627e-05,0.0007323726459844,1.1499999999999986,1.0,-2.0,-1.6499999999999986,-0.75,0.0298529631496813,0.0625203569813339,0.032789822822991,0.0,-0.0645385211375713,-0.0016611026418837,0.0073014085390754,0.0034982764518369,0.0099828230439857,-0.0032650225045891
2006-02-22,-0.0087912654111705,-0.0436462852820169,0.0015282436400338,-2.18,0.0317486983145802,0.00748538990252,0.0065861928528567,-0.0109530120191971,-0.0043478329361035,-0.0021668480850902,0.0086957069675539,0.0327629631246235,0.0451332452004717,-0.0698055493049416,0.0048860032056259,-0.0859904478555222,-0.0010549670678052,-0.0017713949808344,0.0006906599958469,0.0004998815126029,3.187343061039627e-05,1.4500000000000028,1.1499999999999986,1.0,-2.0,-1.6499999999999986,-0.0923733201310152,0.0298529631496813,0.0625203569813339,0.032789822822991,0.0,-0.0032758929376539,-0.0016611026418837,0.0073014085390754,0.0034982764518369,0.0099828230439857
2006-02-23,0.0066006840313519,-0.0008421053129223,-0.0019174065555249,-1.0,0.0,-0.0037822795497417,-0.0087912654111705,0.0065861928528567,-0.0109530120191971,-0.0043478329361035,-0.0021668480850902,-0.0436462852820169,0.0327629631246235,0.0451332452004717,-0.0698055493049416,0.0048860032056259,0.0015282436400338,-0.0010549670678052,-0.0017713949808344,0.0006906599958469,0.0004998815126029,-2.18,1.4500000000000028,1.1499999999999986,1.0,-2.0,0.0317486983145802,-0.0923733201310152,0.0298529631496813,0.0625203569813339,0.032789822822991,0.00748538990252,-0.0032758929376539,-0.0016611026418837,0.0073014085390754,0.0034982764518369
2006-02-24,0.0043763745997988,-0.0351514973349829,0.000636551866048,3.43,0.0,0.0012727006703121,0.0066006840313519,-0.0087912654111705,0.0065861928528567,-0.0109530120191971,-0.0043478329361035,-0.0008421053129223,-0.0436462852820169,0.0327629631246235,0.0451332452004717,-0.0698055493049416,-0.0019174065555249,0.0015282436400338,-0.0010549670678052,-0.0017713949808344,0.0006906599958469,-1.0,-2.18,1.4500000000000028,1.1499999999999986,1.0,0.0,0.0317486983145802,-0.0923733201310152,0.0298529631496813,0.0625203569813339,-0.0037822795497417,0.00748538990252,-0.0032758929376539,-0.0016611026418837,0.0073014085390754
2006-02-27,0.0021810259463601,0.0112799460650667,-0.0018669033504723,-0.4500000000000028,-0.0317486983145802,0.0036306217950352,0.0043763745997988,0.0066006840313519,-0.0087912654111705,0.0065861928528567,-0.0109530120191971,-0.0351514973349829,-0.0008421053129223,-0.0436462852820169,0.0327629631246235,0.0451332452004717,0.000636551866048,-0.0019174065555249,0.0015282436400338,-0.0010549670678052,-0.0017713949808344,3.43,-1.0,-2.18,1.4500000000000028,1.1499999999999986,0.0,0.0,0.0317486983145802,-0.0923733201310152,0.0298529631496813,0.0012727006703121,-0.0037822795497417,0.00748538990252,-0.0032758929376539,-0.0016611026418837
2006-02-28,-0.0087527911095945,0.0627033611255813,-0.0030313986401768,0.3599999999999994,0.0,-0.0104553269774365,0.0021810259463601,0.0043763745997988,0.0066006840313519,-0.0087912654111705,0.0065861928528567,0.0112799460650667,-0.0351514973349829,-0.0008421053129223,-0.0436462852820169,0.0327629631246235,-0.0018669033504723,0.000636551866048,-0.0019174065555249,0.0015282436400338,-0.0010549670678052,-0.4500000000000028,3.43,-1.0,-2.18,1.4500000000000028,-0.0317486983145802,0.0,0.0,0.0317486983145802,-0.0923733201310152,0.0036306217950352,0.0012727006703121,-0.0037822795497417,0.00748538990252,-0.0032758929376539
2006-03-01,0.0087527911095945,-0.0670267573972882,0.0006613061036073,0.6400000000000006,0.0923733201310152,0.0082273926932998,-0.0087527911095945,0.0021810259463601,0.0043763745997988,0.0066006840313519,-0.0087912654111705,0.0627033611255813,0.0112799460650667,-0.0351514973349829,-0.0008421053129223,-0.0436462852820169,-0.0030313986401768,-0.0018669033504723,0.000636551866048,-0.0019174065555249,0.0015282436400338,0.3599999999999994,-0.4500000000000028,3.43,-1.0,-2.18,0.0,-0.0317486983145802,0.0,0.0,0.0317486983145802,-0.0104553269774365,0.0036306217950352,0.0012727006703121,-0.0037822795497417,0.00748538990252
2006-03-02,0.0108343421657102,0.0154775230689132,-0.0023927918817712,1.3500000000000014,0.0,-0.0016276486762221,0.0087527911095945,-0.0087527911095945,0.0021810259463601,0.0043763745997988,0.0066006840313519,-0.0670267573972882,0.0627033611255813,0.0112799460650667,-0.0351514973349829,-0.0008421053129223,0.0006613061036073,-0.0030313986401768,-0.0018669033504723,0.000636551866048,-0.0019174065555249,0.6400000000000006,0.3599999999999994,-0.4500000000000028,3.43,-1.0,0.0923733201310152,0.0,-0.0317486983145802,0.0,0.0,0.0082273926932998,-0.0104553269774365,0.0036306217950352,0.0012727006703121,-0.0037822795497417
2006-03-03,0.0085837436913913,0.0202709643736191,0.0010587092865286,0.25,0.0289875368732519,-0.001482733095977,0.0108343421657102,0.0087527911095945,-0.0087527911095945,0.0021810259463601,0.0043763745997988,0.0154775230689132,-0.0670267573972882,0.0627033611255813,0.0112799460650667,-0.0351514973349829,-0.0023927918817712,0.0006613061036073,-0.0030313986401768,-0.0018669033504723,0.000636551866048,1.3500000000000014,0.6400000000000006,0.3599999999999994,-0.4500000000000028,3.43,0.0,0.0923733201310152,0.0,-0.0317486983145802,0.0,-0.0016276486762221,0.0082273926932998,-0.0104553269774365,0.0036306217950352,0.0012727006703121
2006-03-06,0.0127390257774298,0.0631789016215313,0.0028144233138549,-1.1499999999999986,0.0555698511548109,-0.0069928218699271,0.0085837436913913,0.0108343421657102,0.0087527911095945,-0.0087527911095945,0.0021810259463601,0.0202709643736191,0.0154775230689132,-0.0670267573972882,0.0627033611255813,0.0112799460650667,0.0010587092865286,-0.0023927918817712,0.0006613061036073,-0.0030313986401768,-0.0018669033504723,0.25,1.3500000000000014,0.6400000000000006,0.3599999999999994,-0.4500000000000028,0.0289875368732519,0.0,0.0923733201310152,0.0,-0.0317486983145802,-0.001482733095977,-0.0016276486762221,0.0082273926932998,-0.0104553269774365,0.0036306217950352
2006-03-07,0.0,-0.0062992334279869,0.0057901685297458,-0.9500000000000028,0.0266682470821613,-0.0018636453428637,0.0127390257774298,0.0085837436913913,0.0108343421657102,0.0087527911095945,-0.0087527911095945,0.0631789016215313,0.0202709643736191,0.0154775230689132,-0.0670267573972882,0.0627033611255813,0.0028144233138549,0.0010587092865286,-0.0023927918817712,0.0006613061036073,-0.0030313986401768,-1.1499999999999986,0.25,1.3500000000000014,0.6400000000000006,0.3599999999999994,0.0555698511548109,0.0289875368732519,0.0,0.0923733201310152,0.0,-0.0069928218699271,-0.001482733095977,-0.0016276486762221,0.0082273926932998,-0.0104553269774365
2006-03-08,-0.0021119332031434,-0.0272234586106563,0.0029043737416252,-1.4499999999999955,0.0759859069779219,0.0020278871201151,0.0,0.0127390257774298,0.0085837436913913,0.0108343421657102,0.0087527911095945,-0.0062992334279869,0.0631789016215313,0.0202709643736191,0.0154775230689132,-0.0670267573972882,0.0057901685297458,0.0028144233138549,0.0010587092865286,-0.0023927918817712,0.0006613061036073,-0.9500000000000028,-1.1499999999999986,0.25,1.3500000000000014,0.6400000000000006,0.0266682470821613,0.0555698511548109,0.0289875368732519,0.0,0.0923733201310152,-0.0018636453428637,-0.0069928218699271,-0.001482733095977,-0.0016276486762221,0.0082273926932998
2006-03-09,0.0021119332031434,0.0288019909037058,-0.0008401598880931,0.4499999999999957,0.0,-0.0048927767296982,-0.0021119332031434,0.0,0.0127390257774298,0.0085837436913913,0.0108343421657102,-0.0272234586106563,-0.0062992334279869,0.0631789016215313,0.0202709643736191,0.0154775230689132,0.0029043737416252,0.0057901685297458,0.0028144233138549,0.0010587092865286,-0.0023927918817712,-1.4499999999999955,-0.9500000000000028,-1.1499999999999986,0.25,1.3500000000000014,0.0759859069779219,0.0266682470821613,0.0555698511548109,0.0289875368732519,0.0,0.0020278871201151,-0.0018636453428637,-0.0069928218699271,-0.001482733095977,-0.0016276486762221
