date,T10_yield_logdiff,VIX_logdiff,DXY_logdiff,Oil_WTI_diff,TED_Spread_logdiff,SP500_logdiff
2006-01-30,0.004415018209116717,0.034486176071168995,0.0007132907634321839,0.5499999999999972,-0.09531017980432499,0.0011444316179671787
2006-01-31,-0.002205072558313814,0.04420609250449559,-0.002845157847981561,-0.5,0.03278982282299103,-0.003983980099300233
2006-02-01,0.00879126541117059,-0.04663033611600165,0.0018297439394681092,-1.25,0.03174869831458027,0.0018575363851853766
2006-02-02,0.0,0.06802152609731937,0.0017893255086978144,-1.9000000000000057,0.06062462181643502,-0.009102005775588395
2006-02-03,-0.006586192852856776,-0.020619287202735315,0.0032654788968926596,0.7000000000000028,0.0,-0.005373019460362727
2006-02-06,0.0022002209096025904,0.006153865574377804,0.00019175532079973578,-0.29999999999999716,0.0,0.0007828949730752655
2006-02-07,0.0043859719432541855,0.041312671664545775,0.0003863951032805346,-2.1000000000000014,-0.029852963149681333,-0.008127666010111056
2006-02-08,-0.0021905813798186458,-0.057548049535507406,0.003109681481393345,-0.5,-0.030771658666753687,0.008625561733288656
2006-02-09,-0.00439561147303813,0.022351604888398047,-0.0027523739396011493,0.14999999999999858,0.030771658666753687,-0.0014785903687126734
2006-02-10,0.010953012019197184,-0.019238761907907964,0.0011000645888774585,-0.6499999999999986,-0.030771658666753687,0.002536747815165441
2006-02-13,-0.00218102594636016,0.03661736323822318,0.0007323726459844693,-0.75,-0.0645385211375713,-0.0032650225045891546
2006-02-14,0.008695706967553951,-0.08599044785552223,3.187343061039627e-05,-1.6499999999999986,0.0,0.009982823043985789
2006-02-15,-0.002166848085090267,0.004886003205625933,0.0004998815126029399,-2.0,0.03278982282299103,0.003498276451836979
2006-02-16,-0.004347832936103524,-0.06980554930494165,0.0006906599958469428,1.0,0.06252035698133396,0.00730140853907546
2006-02-17,-0.010953012019197184,0.045133245200471794,-0.001771394980834451,1.1499999999999986,0.029852963149681333,-0.0016611026418837938
2006-02-21,0.006586192852856776,0.03276296312462357,-0.0010549670678052792,1.4500000000000028,-0.09237332013101529,-0.003275892937653957
2006-02-22,-0.00879126541117059,-0.04364628528201697,0.0015282436400338995,-2.1799999999999997,0.03174869831458027,0.007485389902520012
2006-02-23,0.006600684031351944,-0.0008421053129223921,-0.0019174065555249697,-1.0,0.0,-0.0037822795497417516
2006-02-24,0.004376374599798893,-0.035151497334982906,0.0006365518660480518,3.4299999999999997,0.0,0.0012727006703121546
2006-02-27,0.00218102594636016,0.01127994606506677,-0.0018669033504723487,-0.45000000000000284,-0.03174869831458027,0.0036306217950352604
2006-02-28,-0.008752791109594593,0.06270336112558139,-0.0030313986401768744,0.35999999999999943,0.0,-0.010455326977436563
2006-03-01,0.008752791109594593,-0.06702675739728825,0.0006613061036073731,0.6400000000000006,0.09237332013101529,0.008227392693299862
2006-03-02,0.01083434216571022,0.015477523068913257,-0.002392791881771217,1.3500000000000014,0.0,-0.0016276486762221154
2006-03-03,0.008583743691391366,0.020270964373619194,0.0010587092865286252,0.25,0.02898753687325195,-0.001482733095977018
2006-03-06,0.012739025777429802,0.06317890162153139,0.0028144233138549524,-1.1499999999999986,0.055569851154810945,-0.006992821869927113
2006-03-07,0.0,-0.006299233427986994,0.005790168529745898,-0.9500000000000028,0.02666824708216131,-0.0018636453428637623
2006-03-08,-0.0021119332031434013,-0.027223458610656337,0.0029043737416252213,-1.4499999999999957,0.07598590697792196,0.002027887120115146
2006-03-09,0.0021119332031434013,0.028801990903705832,-0.0008401598880931616,0.44999999999999574,0.0,-0.004892776729698234
2006-03-10,0.004210532536343514,-0.06769808142793954,0.0018321669303400512,-0.6000000000000014,-0.024692612590371366,0.007197621493559403
2006-03-13,0.0020986366569211157,-0.0413495598186957,-0.0009939900596851459,1.9000000000000057,0.024692612590371366,0.0021125777270372126
2006-03-14,-0.012658396871923383,-0.057003218681725976,-0.005411402574262425,1.1999999999999957,0.0706175672139534,0.01034245657662236
2006-03-15,0.004237294475515352,0.05524265484669311,-0.0009963890451576418,-0.8999999999999986,-0.0706175672139534,0.004260755580596687
2006-03-16,-0.01705798290457672,0.05402084875989166,-0.003070206342387749,1.3500000000000014,0.04762804898925466,0.0017711864963931845
2006-03-17,0.0064308903302903175,0.01161838795386494,-0.0004355088990237732,-0.6499999999999986,-0.04762804898925466,0.0014698453814148138
2006-03-20,-0.004282661792000653,-0.027605266091888847,0.0018778408853661333,-2.5,-0.05001042057466132,-0.001661386180892066
2006-03-21,0.010672459890771702,-0.014523963125514072,0.0042140350121719905,0.09999999999999432,-0.05264373348542195,-0.006033101043218636
2006-03-22,-0.0021253993123133696,-0.0359215143396967,0.00024282521281904224,-0.37999999999999545,0.02666824708216131,0.006002514715950369
2006-03-23,0.0063626937878287215,-0.0035746240029594922,0.003274365934733403,2.1000000000000014,0.07598590697792196,-0.0025856323775030887
2006-03-24,-0.012766130823035793,0.0017889092427245679,-0.0004791597831586003,1.769999999999996,0.024097551579060572,0.0009827977455314496
2006-03-27,0.006403437035207071,0.023842188962759803,0.0005813111606798316,-0.14999999999999858,0.06899287148695143,-0.0010289384550095093
2006-03-28,0.018967902706810813,0.010416760858255714,-0.0003610477167743653,1.9000000000000057,-0.04546237407675735,-0.006458998725721976
2006-03-29,0.004166672694845941,-0.055940015882339544,0.002456318374392197,0.3499999999999943,0.08894748601649616,0.0074419354889663225
2006-03-30,0.010341353794732777,0.055076084943075365,-0.004737699892097602,0.7000000000000028,0.04167269640056803,-0.0020283315831610693
2006-03-31,0.0,-0.015679763746494046,-9.744950780810058e-05,-0.45000000000000284,-0.020619287202735648,-0.004146253429841984
2006-04-03,0.004106781952653238,0.015679763746494046,0.0006004561260919417,-0.18000000000000682,-0.06453852113757119,0.0022679734297250675
2006-04-04,-0.0020512827705572168,-0.037873306706447174,-0.004866703536333006,-0.3199999999999932,0.0,0.006237198100456531
2006-04-05,-0.006179216365958196,-0.000898069211684227,-0.0005264443501600269,1.0100000000000051,0.021978906718775337,0.004301841324002353
2006-04-06,0.012320484388040676,0.028345564712795035,0.0007850697327365097,0.45999999999999375,0.0,-0.0019232391163139795
2006-04-07,0.014184634991956324,0.06835220050781654,0.002601502640075637,-0.20000000000000284,0.0,-0.010397352959045314
2006-04-10,0.0,-0.005725987014884915,-9.560429390020886e-05,1.2700000000000102,0.0,0.0008641538115483627
2006-04-11,-0.008080852053938603,0.06433341396835646,-0.0011838601797027337,0.7399999999999949,0.02150620522096347,-0.007781154126378809
2006-04-12,0.010090902981962913,-0.018634079544892934,0.0006837804753061505,-0.5,0.04167269640056803,0.001204066548337046
2006-04-13,0.01395835225070674,-0.03023301066019357,0.001165136851143167,1.0,0.020202707317519497,0.0007760240055052492
2006-04-18,-0.011952333523840952,-0.08246891185600047,-0.008006014266150885,1.75,-0.06187540371808753,0.013988853912910493
2006-04-19,0.009970172319849757,-0.0070422826254130655,-0.003296130938304387,0.789999999999992,-0.02150620522096347,0.0020250765018055006
2006-04-20,0.0,0.02787636952825512,0.0015157606270754798,-0.10999999999999943,0.042559614418795855,0.0011672489722762691
2006-04-21,-0.0059701669865037665,-0.004304784951631557,-0.0006323772315663945,1.7700000000000102,-0.021053409197832385,-0.00013720890486812465
2006-04-24,-0.004000005333345991,0.013710583238507823,-0.003198165419276755,-3.5400000000000063,0.0,-0.0024204455810252767
2006-04-25,0.015904907839664473,0.0,-0.001497331990218953,-2.759999999999991,-0.06595796779179741,-0.004881512597334492
2006-04-26,0.009813621448324428,0.0008507018803127764,-0.0007884386998098236,4.279999999999987,0.04445176257083394,0.0028153702971467354
2006-04-27,-0.005876608488984969,0.0067796869853786745,-0.0038073940554284036,-0.9499999999999886,0.0631789016215315,0.00329615768053948
2006-04-28,-0.003937012959339459,-0.021340972104199274,-0.003800547756364736,1.039999999999992,-0.020619287202735648,0.0006793149699388934
2006-05-02,0.009813621448324428,0.033930311687762504,-0.00494489468430892,2.8200000000000074,-0.042559614418795855,0.0019818253463563806
2006-05-03,0.005842275624228455,0.0,-0.0010234906840400626,-2.3599999999999994,-0.021978906718775337,-0.0038835036433493286
2006-05-04,0.0019398648178265976,-0.010901575469843383,-0.0007116306793690796,-2.280000000000001,0.06453852113757119,0.0031522329368360857
2006-05-05,-0.007782140442055052,-0.020443642145814067,-0.0023548596914313435,0.10999999999999943,-0.021053409197832385,0.010242666122685762
2006-05-08,0.0,0.03217889836423504,-0.0006582567747566159,-0.3400000000000034,-0.13657553500575081,-0.0008300387341275695
2006-05-09,0.0019512201312619215,-0.0008336807485775921,-0.00243829320868727,0.9599999999999937,-0.024692612590371366,0.00036227674930611187
2006-05-10,0.0,-0.01766979081598219,-0.0032924110653791416,1.440000000000012,0.0,-0.0017296437236282713
2006-05-11,0.0019474202843954291,0.05852514591404567,-0.001043600433057179,0.8499999999999943,0.16126814759612218,-0.012880674678358517
2006-05-12,0.009680617710723594,0.127609167034465,0.003520891914476465,-1.1299999999999955,-0.04348511193973881,-0.011304817461097016
2006-05-15,-0.00773698250215249,-0.04467601732517368,0.004942410502358108,-2.6200000000000045,-0.04546237407675735,0.00252153078440287
2006-05-16,-0.009756174945364737,-0.01634508900051923,-0.0016745937062214722,0.15000000000000568,0.06744128079553269,-0.0018712312726290037
2006-05-17,0.011696039763191335,0.19719171927340629,0.0028417574310184435,-0.75,0.0,-0.016984493982545423
2006-05-18,-0.01562531790308075,0.04391683156417603,0.0023650484084685175,0.9799999999999898,0.042559614418795855,-0.006721550408602006
2006-05-19,-0.005923018303122252,0.01112098087226876,0.002348236043629548,-1.1899999999999977,0.020619287202735648,0.004128357614962219
2006-05-22,-0.001982161203991195,0.03094802862082524,4.7990842948486545e-05,0.7900000000000063,0.020202707317519497,-0.0039224146258121095
2006-05-23,0.005934735519814716,0.030018929989887866,-0.0023839448794111817,1.5499999999999972,-0.020202707317519497,-0.00435947761064881
2006-05-24,-0.007920833491444013,-0.05054416593461841,0.007028143939124654,-1.3100000000000023,0.04000533461369915,0.0015824032180074
2006-05-25,0.007920833491444013,-0.11332868530700324,-0.005618762422168189,1.4500000000000028,0.019418085857101697,0.011305940311311602
2006-05-26,-0.0019743343037177397,-0.08338160893905089,0.0005844434007258315,0.4299999999999926,-0.019418085857101697,0.005703043365720362
2006-05-30,0.005911347263057198,0.268923780433048,-0.0031869072308206015,0.5,0.0,-0.01597655965752054
2006-05-31,0.005876608488984969,-0.1266648057911639,0.0018683605073626097,-0.4299999999999926,-0.019802627296179653,0.00807920002841378
2006-06-01,-0.001955034835803282,-0.12419038023138418,2.1478640770844493e-05,-1.3100000000000023,0.11332868530700324,0.012223327369857984
2006-06-02,-0.021761491781512765,-0.013869847864150131,-0.002234203062198681,2.6200000000000045,0.035091319811269894,0.0019503332475387936
2006-06-05,0.00399202126953746,0.15075305489395285,-0.0019115295230411888,-0.23000000000000398,-0.12861737782209348,-0.017960022017338595
2006-06-06,-0.001994018606864323,0.040605754925943316,0.007946316485489824,-0.06999999999999318,0.03846628082779613,-0.0011387773107429666
2006-06-07,0.001994018606864323,0.026182485945643652,0.00019560998284529063,-1.5300000000000011,0.018692133012152556,-0.006111091377008826
2006-06-08,-0.00399202126953746,0.03043111720253977,0.007785101781729864,-0.6500000000000057,0.0363676441708749,0.001416048446351681
2006-06-09,-0.004008021397538641,-0.012613273885746068,-0.0038910633744668743,1.3700000000000045,0.0,-0.004485655970165148
2006-06-12,0.002006018726865788,0.14559955883800813,2.3338821339535798e-05,-1.3400000000000034,-0.09352605801082359,-0.011937217492592467
2006-06-13,-0.004016069654890098,0.12748980104592977,0.003754508270483292,-1.7999999999999972,0.09352605801082359,-0.011173845930323445
2006-06-14,0.01596840317873105,-0.10391492329621865,-0.00087280205830087,0.6400000000000006,0.017699577099400732,0.005175884782161688
2006-06-15,0.009852296443011666,-0.29987162797636646,0.000513862150592459,0.6599999999999966,0.1764564373415567,0.02101275473961728
2006-06-16,0.005865119452398204,0.08149303425118282,0.0002841292594899514,-0.030000000000001137,-0.029852963149681166,-0.0036846514409676345
2006-06-19,0.0019474202843954291,0.03307028839767989,0.0023457821283692226,-0.5400000000000063,-0.07878087785311433,-0.009158607467732338
2006-06-20,0.001943635208571104,-0.06607269420130502,-0.001345400080917436,0.09000000000000341,0.04800921918636064,-8.071577966006771e-06
2006-06-21,0.0019398648178265976,-0.07268022291867116,-0.0046293449806738,0.769999999999996,0.030771658666753687,0.009693820144399012
2006-06-22,0.007722046093910251,0.022930941063917132,0.0053754430186385704,0.5500000000000114,0.015037877364540542,-0.005284643397793332
2006-06-23,0.005752652489450005,0.000629524729634845,0.003385270870594148,-0.12000000000000455,-0.04580953603129423,-0.0008834791118985663
2006-06-26,0.0038167985267008042,-0.01713783613708486,-0.0005855572770876449,1.1299999999999955,-0.09844007281325268,0.0048576550206700375
2006-06-27,-0.007648220838256892,0.04872919041861312,-0.001454308392392356,0.4200000000000017,0.0,-0.009125527128600375
2006-06-28,0.007648220838256892,-0.03790450656260225,0.0017420993172914123,0.10000000000000853,0.06669137449867235,0.0054724496476818985
2006-06-29,-0.0057306747089851395,-0.1921224371307968,-0.0017743517246335827,1.3499999999999943,0.016000341346441127,0.02133576918516411
2006-06-30,-0.013500687218902518,0.003829954892298648,-0.009799328000895002,0.4399999999999977,-0.03226086221822144,-0.0020998596049777163
2006-07-05,0.015414563401186854,0.0786302780601944,0.0006074595608058786,1.2600000000000051,0.0,0.0005588762630415189
2006-07-06,-0.007677580899034364,-0.03597510245827795,-0.0017307559577330878,-0.20000000000000284,0.04800921918636064,0.0024911088267076664
2006-07-07,-0.009680617710723594,0.02317265163790161,-0.003953268428557699,-1.2399999999999949,-0.031748698314580326,-0.006772833620934726
2006-07-10,-0.0019474202843954291,0.0035727083375736157,0.0023552611610817564,-0.2600000000000051,-0.08408311721054151,0.0014687073896704206
2006-07-11,-0.005865119452398204,-0.06482386854997957,0.002363981742567134,0.5499999999999972,0.017391742711869163,0.004008311513638674
2006-07-12,0.0,0.09779774327612634,0.003120977416080528,0.9399999999999977,-0.017391742711869163,-0.010928527604668226
2006-07-13,-0.003929278139889414,0.20517774534515265,0.00038664796489396025,1.710000000000008,0.03448617607116933,-0.013051548192745344
2006-07-14,-0.001970443987298731,0.014509183101146572,0.001248227572676619,0.09999999999999432,-0.03448617607116933,-0.004906305775686626
2006-07-17,0.0,0.03216412447855488,0.0039978188149243366,-1.0999999999999943,-0.11122563511022432,-0.0013841973303625466
2006-07-18,0.01176484157958635,-0.04948783237601173,0.0005791813726050421,-1.8299999999999983,-0.019802627296179653,0.0019179767067623033
2006-07-19,-0.013739175883304089,-0.13176133825619019,-0.00209936142030287,-1.0799999999999983,0.07696104113612834,0.01838506433120468
2006-07-20,-0.005946499187726273,0.04156769712234176,-0.003288657308985421,1.2099999999999937,0.0363676441708749,-0.008513649549338531
2006-07-21,0.003968259175620492,0.07084187047289836,-0.0008045717966433941,-0.480000000000004,-0.05505977718302746,-0.007102058166950975
2006-07-24,0.0,-0.14975422813140993,0.0026092048521713096,0.7700000000000102,-0.019048194970694432,0.01648845488001527
2006-07-25,0.0039525743158235205,-0.008716112840364776,0.0016113838169689032,-0.8300000000000125,-0.05942342047080085,0.006300915845494082
2006-07-26,-0.005934735519814716,-0.015609410927075906,-0.0019910893219448056,0.35999999999999943,0.05942342047080085,-0.000378342531320186
2006-07-27,0.005934735519814716,0.021651725383038833,-0.005216026626176706,0.6800000000000068,0.0,-0.00410813762499096
2006-07-28,-0.01390290516899162,-0.04168693786459077,-0.0017770337391169733,-1.2000000000000028,0.05608946665104353,0.012078516199717448
2006-07-31,-0.0020020026706728533,0.042356057996614904,-0.0005539304464186046,1.2600000000000051,-0.09531017980432488,-0.001479342153265506
2006-08-01,0.0,0.006666691358189425,0.0017525521751000639,0.37000000000000455,-0.040821994520255145,-0.004506237112435585
2006-08-02,-0.00603016902659137,-0.04832515602341081,-0.0023282303991285502,1.2299999999999898,0.040821994520255145,0.005093535034171204
2006-08-03,0.0,0.008333381559144648,0.0012876725010295687,-0.5699999999999932,0.0,0.0022363911697382832
2006-08-04,-0.010131798930406832,-0.008333381559144648,-0.004792774949845757,-0.8100000000000023,0.07696104113612834,-0.0007110670028831478
2006-08-07,0.0040650462481695016,0.060214331735596094,-0.0009399860155507866,2.269999999999996,-0.18232155679395468,-0.00281000823887112
2006-08-08,0.0,0.0,0.001471604252435199,-0.7599999999999909,0.06453852113757119,-0.0033683722592652288
2006-08-09,-0.0020304575503820033,-0.0019717390548397162,-0.0021753780889923746,-0.010000000000005116,-0.042559614418795855,-0.004358771040950948
2006-08-10,0.0020304575503820033,-0.04990921112161173,0.0045922624680363455,-2.1099999999999994,0.042559614418795855,0.004618338861988924
2006-08-11,0.008080852053938603,-0.011126679464757316,-0.0010466335438632512,0.20999999999999375,-0.042559614418795855,-0.003994465346949028
2006-08-14,0.006018072325562951,-0.002801122279711521,0.0018533470777004624,-1.0499999999999972,-0.06744128079553269,0.0011597632270490266
2006-08-15,-0.014098924379501554,-0.06071228344261437,-0.0016692891521072895,-0.37999999999999545,0.06744128079553269,0.013603517555473843
2006-08-16,-0.012245050960100201,-0.07824353232701986,-0.004251168197068722,-1.3100000000000023,0.02150620522096347,0.007632783631721374
2006-08-17,0.0,-0.01379332213233564,-0.00041902454166109493,-1.519999999999996,-0.08894748601649616,0.0015811787974744362
2006-08-18,-0.006179216365958196,-0.050261834780888304,0.004193617525937832,0.8100000000000023,0.0,0.003708062857582739
2006-08-21,-0.00414079266603129,0.048626511440157394,-0.003813612365619612,1.519999999999996,-0.023530497410194084,-0.0036772042352293255
2006-08-22,0.0,-0.002458010250268927,0.002280076990329505,0.09999999999999432,0.023530497410194084,0.001001353353987433
2006-08-23,0.0,0.017080529117810883,-0.0003565920900987507,-1.0999999999999943,0.022989518224698746,-0.004498760349020969
2006-08-24,-0.002076843944839313,0.0,0.002260362231185198,0.5699999999999932,0.0,0.0023715801088535216
2006-08-25,-0.004166672694845941,-0.007284532414629119,0.0009076200843223248,0.10999999999999943,-0.04652001563489283,-0.0007487739494989043
2006-08-29,0.0,-0.0024400174773657746,-0.0011029478648998392,-2.3900000000000006,0.09097177820572677,0.00707102242869162
2006-08-30,-0.006282743179495176,-0.004897968975547062,-0.002002519174056694,0.46000000000000796,0.042559614418795855,0.0008353349096585916
2006-08-31,-0.004210532536343514,0.007337986452912837,0.0006638555497477938,0.1799999999999926,0.0,-0.0011881457810911655
2006-09-01,-0.0021119332031434013,-0.028844191673876196,-0.0013896833635946848,-1.1400000000000006,0.040821994520255145,0.005499463994836695
2006-09-05,0.01051534399952292,0.05450718783991393,-0.0007099343916667777,-0.539999999999992,0.03922071315328135,0.0017071408854656411
2006-09-06,0.004175371410480633,0.08423635043180333,0.001738035043374886,-0.9500000000000028,0.05608946665104353,-0.00994072887125963
2006-09-07,0.0,0.01013766828445517,0.0020683716011076214,-0.37999999999999545,0.0,-0.004810584977398058
2006-09-08,-0.004175371410480633,-0.05326702918148696,0.004092388889551657,-1.0700000000000074,0.07020425867324842,0.003779516785635373
2006-09-11,0.004175371410480633,-0.013002095214663001,0.0017558820440823908,-0.8799999999999955,-0.017094433359300165,0.00047720196512379687
2006-09-12,-0.004175371410480633,-0.08596216904530474,-0.0010820563786051451,-1.6099999999999994,0.050430853626892036,0.010304209566623257
2006-09-13,-0.002094241603114888,-0.06409119391025042,-0.0010241500755707733,0.28000000000000114,-0.016529301951210607,0.0038539093735430185
2006-09-14,0.00418410652257406,0.03255896924084967,-0.001719794313672196,-0.8200000000000003,-0.05129329438755059,-0.0013589062077690173
2006-09-15,0.0020855064910214605,0.01801850550267803,0.002054845508860481,0.02999999999999403,-0.017699577099400732,0.002564555076311592
2006-09-18,0.0020811662038244805,0.0016992357529597157,-0.0007863765763511665,0.5400000000000063,0.017699577099400732,0.0011511637573802247
2006-09-19,-0.014659948410684631,0.01683541446386272,0.00037798613312212126,-2.0700000000000003,0.0,-0.002683048555375933
2006-09-20,-0.0021119332031434013,-0.05050281522821232,-0.0001497510010395331,-1.7700000000000031,0.017391742711869163,0.005706071034442317
2006-09-21,-0.01705798290457672,0.07279015953164514,-0.0021397101708089394,1.6199999999999974,0.03390155167568143,-0.005410119989902817
2006-09-22,-0.010810916104215806,0.02737691106551976,-0.0008079157796627712,-1.8299999999999983,-0.05129329438755059,-0.002468846273337988
2006-09-25,-0.008733679968754515,-0.03804586741508764,0.0012682685445755126,0.9500000000000028,0.0678225963387612,0.008776510314246089
2006-09-26,0.0065574005461590534,-0.049904646360200644,0.0006590276826106134,-0.10999999999999943,-0.016529301951210607,0.00749611473321643
2006-09-27,0.002176279422595462,0.004327137863881614,-0.0004569885148955066,2.3299999999999983,0.016529301951210607,0.0001795702412179523
2006-09-28,0.0065005646030935615,0.012017312004017455,0.0002795222432210309,-0.5,0.016260520871780315,0.0017118783965646145
2006-09-29,0.0021574981400211968,0.021941808538436636,0.0006862323007492677,0.4399999999999977,-0.03278982282299092,-0.002265672135254526
2006-10-02,-0.004319661144516429,0.04807442991485278,-0.0018435949497641602,-1.9399999999999977,0.016529301951210607,-0.003396884177234938
2006-10-03,0.0,-0.026603745517975952,0.0020606848151194512,-2.3200000000000003,-0.03333642026759187,0.00209350097587091
2006-10-04,-0.010881500187534199,-0.03153788351460074,0.0024580803023219744,0.8900000000000006,-0.03448617607116933,0.011988301577432026
2006-10-05,0.008714652102443932,0.010067199117723913,-0.0009214537652013632,0.490000000000002,-0.017699577099400732,0.002234222484696069
2006-10-06,0.01933465170745574,-0.03568772944307197,0.0028886498664171256,-0.3400000000000034,-0.01801850550267836,-0.0026860986533590037
2006-10-10,0.010582109330536937,-0.003466207976486224,0.00355084373850989,-1.1799999999999997,-0.09531017980432488,0.0028339374804433604
2006-10-11,0.006295928456814703,0.008643096156020214,2.123066051229472e-05,-0.9399999999999977,-0.040821994520255145,-0.0025672362166977436
2006-10-12,0.0020898649194591723,-0.04668395006148973,-0.0008455308738160028,0.6699999999999946,-0.0870113769896298,0.009495869261272993
2006-10-13,0.004166672694845941,-0.03113804678860399,-0.00031169167873645875,0.46000000000000085,0.022472855852058604,0.0020451465739919072
2006-10-16,-0.004166672694845941,0.03113804678860399,-0.0009133706134747399,1.2199999999999989,-0.093090423066012,0.002515881363473582
2006-10-17,-0.0020898649194591723,0.05610586130310846,-0.00177038395423601,-1.0,0.0,-0.0036661643184787707
2006-10-18,-0.002094241603114888,-0.033813364365777865,0.0008217019023666339,-1.25,0.0,0.0012821218580674199
2006-10-19,0.00418410652257406,-0.03957350906450818,-0.00331833599653919,0.8900000000000006,-0.024692612590371366,0.0008488942862783233
2006-10-20,0.0,-0.025082596881241148,-0.001290896812853326,-1.1999999999999957,0.04879016416943194,0.001199034115850317
2006-10-23,0.008316056241657543,0.041461488965281124,0.0029031937189598622,-0.6099999999999994,-0.07410797215372189,0.00613345645545138
2006-10-24,0.0,-0.027449115838286797,-0.0010091602722930304,0.8099999999999952,-0.02597548640326064,0.00026138930469166155
2006-10-25,-0.010405921161116716,-0.011194146743152888,-0.0014581185327982027,1.5400000000000063,0.02597548640326064,0.0035077336032669493
2006-10-26,-0.01051534399952292,-0.00942514045958287,-0.0032127083509871923,1.1799999999999997,0.0,0.004950744808795093
2006-10-27,-0.0106270925742864,0.022472855852058604,-0.004087381146121061,0.4799999999999969,0.025317807984289953,-0.008487547836852016
2006-10-30,0.0,0.03636764417087468,0.0007772023772911751,-2.3400000000000034,0.0,0.00042833398938313394
2006-10-31,-0.015070252920998062,-0.008968669982760247,-0.0018168085905392317,0.3100000000000023,0.04879016416943194,7.175734218378693e-06
2006-11-01,-0.008714652102443932,0.036271114415503014,0.001075506171352103,-0.0799999999999983,0.023530497410194084,-0.007378624253349564
2006-11-02,0.0065430985889358695,-0.00785001850592737,0.001646934405225231,-0.7700000000000031,0.0,-0.00034374185976648874
2006-11-03,0.0257524961024147,-0.023030247274699267,0.0006684529862237554,1.2600000000000051,-0.04762804898925466,-0.0022257092668214185
2006-11-06,-0.0021208915691375285,0.0,0.0008704685173599458,0.9799999999999969,0.024097551579060572,0.011282575026933195
2006-11-07,-0.010672459890771702,-0.006292155590889248,-0.0036947299232030772,-1.1700000000000017,0.023530497410194084,0.002215243341597173
2006-11-08,-0.004301081899390713,-0.03113804678860399,0.0013813594586862266,0.990000000000002,-0.07232066157962602,0.0020805082697785693
2006-11-09,-0.004319661144516429,0.023898196160916818,-0.000778125985968714,1.25,0.04879016416943194,-0.005347249472951177
2006-11-10,-0.006514681021193791,-0.02018417146454521,-0.00041340139144896426,-1.5200000000000031,-0.04879016416943194,0.0018628886470652972
2006-11-13,0.004347832936103524,0.006466535235746029,0.003345385703335424,-1.0699999999999932,0.024692612590371366,0.002545832920179514
2006-11-14,-0.008714652102443932,-0.03371105734231161,-0.00043878962276178157,-0.3100000000000023,0.024097551579060572,0.006336282710039498
2006-11-15,0.008714652102443932,-0.01826095913460879,0.0009039622587572183,0.509999999999998,-0.024097551579060572,0.0024015981817582244
2006-11-16,0.010787591128997409,-0.014655855878532797,-0.000266808829990417,-2.5600000000000023,0.024097551579060572,0.0022816083299046497
2006-11-17,-0.010787591128997409,-0.010885807645251155,0.001794732020244716,-0.3299999999999983,0.0,0.0010281771629614411
2006-11-20,-0.002171553513508062,-0.007992050531338002,0.0004071202218973724,0.5200000000000031,0.0,-0.0004996617758044053
2006-11-21,-0.004357305368955622,-0.00704582683320254,-3.978639805612971e-05,1.5899999999999963,0.023530497410194084,0.001648093909236259
